po_id,po_number,supplier_id,supplier_name,sku,product_name,ordered_qty,received_qty,order_date,expected_delivery_date,actual_delivery_date,status,quality_rating,notes,created_by,supplier_history
95274995-a106-496b-93f9-29d6598ca634,PO-2426,SUP057,FreshCatch Meats,BB-20639,"Mutton - Boneless, 2-3 pcs, Antibiotic Residue-Free, Growth Hormone-Free",74.0,71.0,2025-10-13,2025-10-16,2025-10-16,received,5.0,,,
8ce2244d-d2c9-494d-8283-0eb94c72ac2a,PO-2427,SUP057,FreshCatch Meats,BB-22441,Pork - Garlic Sausage,221.0,221.0,2025-10-09,2025-10-12,2025-10-12,received,5.0,,,
92354672-ca34-4816-837d-341844e43324,PO-2428,SUP057,FreshCatch Meats,BB-22242,Chicken Nuremberg,145.0,145.0,2026-02-05,2026-02-08,2026-02-12,received,4.0,,,
da4db165-e43c-43bd-814a-0f9f11bc62af,PO-2429,SUP057,FreshCatch Meats,BB-22905,"Prawns - Jumbo, Peeled & Deveined",137.0,137.0,2025-04-09,2025-04-12,2025-04-10,received,4.0,,,
8b7bea45-90eb-4959-af8a-3d4a3b5bcc5d,PO-2430,SUP057,FreshCatch Meats,BB-5388,"Pork - Mortadella with Pistachios, P.G.I, Sliced",117.0,117.0,2026-03-07,2026-03-10,2026-03-09,received,5.0,,,
ff602066-3f4a-43ed-a9ee-121205346ae0,PO-2431,SUP057,FreshCatch Meats,BB-8188,"Ham - Champagine Chicken, Smoked",371.0,371.0,2025-11-06,2025-11-09,2025-11-08,received,4.0,,,
bdc7da4d-6d2b-4471-8d72-7bbacde9f9e2,PO-2433,SUP057,FreshCatch Meats,BB-23659,Fish Fillet - Breaded,313.0,0.0,2025-08-14,2025-08-17,,cancelled,,,,
e69bc9c9-f9f8-4a99-812e-226176556d03,PO-2435,SUP059,FarmEggs & Poultry,BB-5388,"Pork - Mortadella with Pistachios, P.G.I, Sliced",140.0,140.0,2025-04-17,2025-04-20,2025-04-19,received,4.0,,,
9c6d701c-d538-4d8c-90a6-0b6739139868,PO-2436,SUP059,FarmEggs & Poultry,BB-15249,Sausages - Smoked Chicken,295.0,295.0,2025-05-29,2025-06-01,2025-06-01,received,4.0,,,
21488369-ab6c-4ecc-9d17-e124e0a32541,PO-2437,SUP059,FarmEggs & Poultry,BB-20085,Frozen Basa Chunks,379.0,379.0,2025-07-23,2025-07-26,2025-07-29,received,5.0,,,
12081146-531e-498d-9187-0a14a6eeda52,PO-2438,SUP059,FarmEggs & Poultry,BB-14935,Fresh Catch Prawn Torpedoes,128.0,128.0,2025-05-08,2025-05-11,2025-05-10,received,5.0,,,
c293944f-b03b-44e3-b2d6-205a6f9ce1be,PO-2439,SUP059,FarmEggs & Poultry,BB-2071,"Roopchand Fish - Slice, Preservative Free, 10-14 pcs",232.0,232.0,2026-05-30,2026-06-02,2026-05-31,received,5.0,,,
7a49e614-2d21-41a9-b9f0-1e75564d38e0,PO-2440,SUP059,FarmEggs & Poultry,BB-3029,"Sausage - Pork, Super Bacon",170.0,170.0,2026-03-03,2026-03-06,2026-03-05,received,5.0,,,
af8d36e6-0a1a-43f0-936e-9c3326687993,PO-2441,SUP059,FarmEggs & Poultry,BB-26867,"Pork - Salami Milano, Sliced",186.0,186.0,2026-03-12,2026-03-15,2026-03-14,received,4.0,,,
dae62361-c10c-4e61-aa4c-147e69ffedc1,PO-2442,SUP059,FarmEggs & Poultry,BB-23659,Fish Fillet - Breaded,259.0,259.0,2025-04-22,2025-04-25,2025-04-24,received,5.0,,,
e05c3bc7-6031-4ce3-84c4-8cb3f3b1ef52,PO-2443,SUP059,FarmEggs & Poultry,BB-2071,"Roopchand Fish - Slice, Preservative Free, 10-14 pcs",531.0,531.0,2026-05-01,2026-05-04,2026-05-04,received,5.0,,,
a8329857-97b2-45e4-917b-afffe0b928e6,PO-2444,SUP059,FarmEggs & Poultry,BB-19414,Chicken - Salami Plain Slice,390.0,390.0,2026-04-23,2026-04-26,2026-05-01,received,4.0,,,
59317558-e66c-4537-9d1e-8af468b26611,PO-2445,SUP059,FarmEggs & Poultry,BB-15249,Sausages - Smoked Chicken,238.0,238.0,2025-04-18,2025-04-21,2025-04-20,received,4.0,,,
61b9ee50-3520-4953-88e3-4d4947b55c94,PO-2446,SUP059,FarmEggs & Poultry,BB-14935,Fresh Catch Prawn Torpedoes,158.0,158.0,2025-10-20,2025-10-23,2025-10-22,received,4.0,,,
4ae2c54f-447d-4832-b157-3c0a29f27435,PO-2447,SUP059,FarmEggs & Poultry,BB-10906,Seer Fish,605.0,605.0,2025-10-04,2025-10-07,2025-10-06,received,4.0,,,
ab309cf2-5f46-4b05-9b93-c8fe5c01ccfc,PO-2448,SUP059,FarmEggs & Poultry,BB-8188,"Ham - Champagine Chicken, Smoked",350.0,350.0,2025-03-01,2025-03-04,2025-03-05,received,3.0,,,
ab7117df-34b4-4555-b4bb-0877f946eb41,PO-2449,SUP059,FarmEggs & Poultry,BB-665,"Pork - Speck Ham, Meat",91.0,91.0,2026-03-01,2026-03-04,2026-03-07,received,4.0,,,
e0dc9373-9098-46e4-aeb5-0fff8d158844,PO-2450,SUP041,Masala King,BB-12282,Organic - Bay Leaf/Lavangada Ele,1935.0,1935.0,2026-04-02,2026-04-05,2026-04-08,received,4.0,,,
d9d4ae29-b8cd-49d1-bb50-be0e1879af8e,PO-2451,SUP041,Masala King,BB-6623,Grinder - Rock Salt,573.0,573.0,2025-12-08,2025-12-11,2025-12-10,received,4.0,,,
776d4459-c201-4691-8837-6351cb5b594c,PO-2452,SUP041,Masala King,BB-20618,"Select - Chai Masala, Cinnamon",1245.0,1169.0,2026-03-16,2026-03-19,2026-03-19,received,4.0,,,
dbf9fb9b-e491-4d18-b7e4-060bdfbafbce,PO-2453,SUP041,Masala King,BB-11451,Roasted Rava,400.0,400.0,2026-06-08,2026-06-11,2026-06-10,received,5.0,,,
ad49f24e-366b-4967-9ce7-14ee546c350d,PO-2454,SUP041,Masala King,BB-3462,"Organic - Mustard/Sasive/Rai, Small",643.0,579.0,2025-02-07,2025-02-10,2025-02-14,received,4.0,,,
9a804a23-4b72-4519-8055-cb2905013e46,PO-2455,SUP041,Masala King,BB-1929,Organic - Rice Rawa,444.0,444.0,2025-05-14,2025-05-17,2025-05-22,received,5.0,,,
33deb998-1571-4c5e-883a-cc4ef7460d73,PO-2457,SUP041,Masala King,BB-11451,Roasted Rava,347.0,347.0,2025-02-18,2025-02-21,2025-02-19,received,5.0,,,
9ed34f35-f349-47ed-a034-52cd7445bb1f,PO-2458,SUP041,Masala King,BB-14032,Saindhava Lavana Crystal Rock Salt,172.0,172.0,2026-01-08,2026-01-11,2026-01-12,received,4.0,,,
b368dc98-f36d-405f-9fb5-4dcbfbff8a68,PO-2459,SUP041,Masala King,BB-26540,Fields Of Gold - Basil Seeds,348.0,348.0,2026-03-17,2026-03-20,2026-03-18,received,5.0,,,
0614c2d8-d6ed-4605-a03b-1c5e7b5cf44c,PO-2460,SUP041,Masala King,BB-21357,Organic - Barley Flour/Jave Godhi,1285.0,1285.0,2025-05-18,2025-05-21,2025-05-26,received,4.0,,,
c6880b8d-7eaf-49d7-80eb-ebb15e00732c,PO-2461,SUP041,Masala King,BB-8709,Dhara  Oil - Groundnut 5L + Madhur Sugar - Refined 1Kg,49.0,49.0,2026-05-18,2026-05-21,2026-05-21,received,5.0,,,
80b8b9dd-4143-431a-85b4-4d5fbee9e538,PO-2462,SUP041,Masala King,BB-14912,Ragi Flour/Ragi Hittu,2035.0,2035.0,2025-06-20,2025-06-23,2025-06-21,received,4.0,,,
cb6502c7-3f48-40d0-8dbd-420301db9601,PO-2463,SUP041,Masala King,BB-3152,"Kohinoor Basmati Rice -Extra Long, Gold 1 Kg & Garam Masala-E-Khaas, 40 g",428.0,428.0,2025-06-13,2025-06-16,2025-06-15,received,3.0,,,
ff53c9cd-5126-491c-90f2-d72cef45b699,PO-2464,SUP041,Masala King,BB-13142,Powder - Stevia White,256.0,256.0,2025-09-16,2025-09-19,2025-09-23,received,4.0,,,
0bb96ddf-2e8f-4c9e-b00a-81bab83c9af2,PO-2465,SUP038,OilTrade AP,BB-3129,Organic - Cashew/Godambi Whole Bold,112.0,112.0,2025-03-29,2025-04-03,2025-04-08,received,4.0,,,
301407da-5a2c-4553-ad7d-8a84104ae3c4,PO-2466,SUP038,OilTrade AP,BB-5331,Pearl Millet/Bajra Vermicelli,1375.0,1375.0,2026-04-04,2026-04-09,2026-04-12,received,4.0,,,
1ce47428-0204-46bd-93da-e63c418cba82,PO-2467,SUP038,OilTrade AP,BB-15051,Kernel - Plain,82.0,82.0,2026-03-28,2026-04-02,2026-04-07,received,4.0,,,
02a76c73-0444-4041-8020-0b6b72f6a9e0,PO-2468,SUP038,OilTrade AP,BB-3102,Organic - Sugar/Sakkare,421.0,421.0,2025-09-23,2025-09-28,2025-09-28,received,5.0,,,
500936ed-e884-4107-bd9d-b9e2dbc47c6c,PO-2469,SUP038,OilTrade AP,BB-2231,Certified Organic - Watermelon Seeds/Kallangadi Bija,759.0,759.0,2026-01-04,2026-01-09,2026-01-10,received,4.0,,,
84b185b6-f8f7-462b-87ff-a4c985ec6360,PO-2470,SUP038,OilTrade AP,BB-21315,Desiccated Coconut Powder,1004.0,1004.0,2025-07-26,2025-07-31,2025-08-04,received,5.0,,,
7bed3aad-80e7-4bbb-a822-08cf21f5404a,PO-2471,SUP038,OilTrade AP,BB-24194,Mixed Herbs,492.0,492.0,2026-01-23,2026-01-28,2026-01-28,received,4.0,,,
341f4579-99a3-4f7e-bfc8-9ed76e22826c,PO-2472,SUP038,OilTrade AP,BB-21623,Shahi Sabji Masala,866.0,866.0,2025-08-04,2025-08-09,2025-08-08,received,4.0,,,
31fd3f6a-9333-49c3-a42c-7f29427048fb,PO-2473,SUP038,OilTrade AP,BB-1679,Fortified Rice Bran Oil,184.0,166.0,2025-11-03,2025-11-08,2025-11-12,received,4.0,,,
9565a7fc-5cd5-48a4-8d70-e305397652ce,PO-2474,SUP038,OilTrade AP,BB-11754,Organic - Moth/Patanga Huruli - Whole,747.0,747.0,2026-02-05,2026-02-10,2026-02-10,received,4.0,,,
7504654a-2f0a-4031-8c02-add02078c9f6,PO-2475,SUP038,OilTrade AP,BB-5473,Organic Watermellon Seed,495.0,0.0,2025-07-01,2025-07-06,,cancelled,,,,
d6a574a2-c3fe-4a21-af54-412b18caeafb,PO-2476,SUP038,OilTrade AP,BB-15271,Fairtrade Malabar Three Peppercorns In Grinder,277.0,277.0,2026-02-23,2026-02-28,2026-02-27,received,5.0,,,
c8b718f5-9d6f-48ee-88b0-e065cfa7f197,PO-2477,SUP038,OilTrade AP,BB-21960,Organic - White Pepper,1208.0,1208.0,2026-01-09,2026-01-14,2026-01-13,received,5.0,,,
d043afb9-7861-4749-b54c-fbc924daf11c,PO-2478,SUP038,OilTrade AP,BB-3129,Organic - Cashew/Godambi Whole Bold,86.0,79.0,2025-11-10,2025-11-15,2025-11-19,received,4.0,,,
bd690caf-b4c5-4037-94fc-5f48f993860b,PO-2479,SUP038,OilTrade AP,BB-22218,Biryani Basmati Rice - Extra Long,251.0,251.0,2026-06-19,2026-06-24,2026-06-24,received,4.0,,,
4762a9c8-ce55-4c97-a39f-eff6e6e90a68,PO-2480,SUP037,GrainCo Vijayawada,BB-16351,Sambar Masala,1391.0,1391.0,2026-06-28,2026-07-03,2026-07-02,received,4.0,,,
8ea82cb8-bdf5-4fd4-8648-4db8c21f4f37,PO-2481,SUP037,GrainCo Vijayawada,BB-21292,BB Popular Sugar 5 kg + BB Royal Honey 500 gm,205.0,205.0,2025-05-26,2025-05-31,2025-06-01,received,4.0,,,
4414c2b0-c4f7-4fbf-8684-8a141b98acfc,PO-2482,SUP037,GrainCo Vijayawada,BB-25206,Organic Raisins,1072.0,1072.0,2026-06-21,2026-06-26,2026-06-26,received,4.0,,,
571ca3a5-1487-4dda-8ea1-38abbba0a336,PO-2483,SUP037,GrainCo Vijayawada,BB-3420,Wheat Flour,47.0,47.0,2026-06-17,2026-06-22,2026-06-20,received,4.0,,,
3545d6b7-6b12-4ac3-9229-c99a1942edf5,PO-2484,SUP037,GrainCo Vijayawada,BB-26150,Organic - Biryani Masala,198.0,198.0,2025-03-25,2025-03-30,2025-03-28,received,5.0,,,
f44d0dbb-9a6e-491e-8a40-649bd1877af6,PO-2486,SUP037,GrainCo Vijayawada,BB-12465,Rice/Akki - Dosa,312.0,312.0,2025-07-28,2025-08-02,2025-08-01,received,4.0,,,
4518bcfe-6238-4b89-bf02-1685fc0f59a0,PO-2487,SUP037,GrainCo Vijayawada,BB-2550,Coffee Sprinkles - Silky Hazelnut,462.0,462.0,2026-04-12,2026-04-17,2026-04-17,received,5.0,,,
cea067aa-cebd-4c16-bcc8-2e7e0b91761c,PO-2488,SUP037,GrainCo Vijayawada,BB-19715,Organic Bajra/Pearl Millet Rava,660.0,660.0,2026-03-12,2026-03-17,2026-03-17,received,4.0,,,
2bb638e6-72ac-48c7-89bf-a0dfcc6241c8,PO-2489,SUP037,GrainCo Vijayawada,BB-25206,Organic Raisins,1022.0,941.0,2026-04-26,2026-05-01,2026-05-03,received,4.0,,,
0468b6e0-3083-40ed-a482-46f1b92ded9f,PO-2490,SUP037,GrainCo Vijayawada,BB-22452,Pooja Oil,538.0,538.0,2025-12-01,2025-12-06,2025-12-09,received,4.0,,,
9abd4839-14a7-4ef6-80ab-4b7be474ada5,PO-2491,SUP037,GrainCo Vijayawada,BB-4555,Organic Dosa Rice,191.0,191.0,2025-09-23,2025-09-28,2025-09-27,received,4.0,,,
f387aaf6-028f-4f24-8e37-8a143176ff14,PO-2492,SUP037,GrainCo Vijayawada,BB-13811,Certified Organic - Flax Seeds,1378.0,1340.0,2025-09-07,2025-09-12,2025-09-10,received,5.0,,,
c85f0de2-0370-46f8-a28d-a6a6c687b0d1,PO-2493,SUP037,GrainCo Vijayawada,BB-12384,Sugar/Sakkare - Castor,928.0,928.0,2025-03-22,2025-03-27,2025-03-27,received,5.0,,,
f4f29105-02fd-47ea-b0f6-19a47b0882df,PO-2494,SUP037,GrainCo Vijayawada,BB-13330,Makhana - Mint,351.0,332.0,2025-09-24,2025-09-29,2025-09-29,received,4.0,,,
83fe14ce-4f4b-4b5b-b63c-53437a9eaa83,PO-2495,SUP039,Spices of India,BB-18375,Organic - Sunflower Oil,180.0,180.0,2026-02-18,2026-02-22,2026-02-20,received,4.0,,,
0b715d25-9752-491f-afee-b33dc38d8491,PO-2497,SUP039,Spices of India,BB-23715,Tasty Pro Fitness Conscious Edible Oil,68.0,68.0,2025-05-08,2025-05-12,2025-05-11,received,5.0,,,
28a1ae0a-7aa9-468d-aeb5-47f0c3911ad8,PO-2498,SUP039,Spices of India,BB-24124,Powder - Rasam,1613.0,1613.0,2025-04-04,2025-04-08,2025-04-07,received,4.0,,,
ce75fea6-d974-400e-8fb4-e3c211fbde53,PO-2499,SUP039,Spices of India,BB-22417,Organic - Amchur/Amchoor Powder,1329.0,1329.0,2025-09-11,2025-09-15,2025-09-14,received,5.0,,,
6d118b20-ef8f-47a7-a625-2ca92fd01b51,PO-2500,SUP039,Spices of India,BB-27462,Salt/Uppu - Rock/Saindhava/Himalayan Powder,1283.0,1283.0,2026-01-20,2026-01-24,2026-01-24,received,5.0,,,
0271ff21-b889-4a82-992b-fc0f7d4e0fde,PO-2501,SUP039,Spices of India,BB-4130,Organic - Ragi Flour/Ragi Hittu,814.0,814.0,2026-01-19,2026-01-23,2026-01-22,received,4.0,,,
4b20739f-44ca-43da-b518-1cca2735ac9b,PO-2502,SUP039,Spices of India,BB-20088,Sooji Ordinary/Bombay Rava,1002.0,915.0,2025-12-05,2025-12-09,2025-12-08,received,4.0,,,
ceda536d-94ba-4901-b98e-dc5c263b70de,PO-2503,SUP039,Spices of India,BB-14481,Curry Coriander Infused Oil,207.0,207.0,2025-08-29,2025-09-02,2025-09-01,received,5.0,,,
b8564809-24ab-421e-a09b-4555377f130f,PO-2504,SUP039,Spices of India,BB-18903,Pink Salt/Uppu Granules,334.0,0.0,2026-06-29,2026-07-03,,cancelled,,,,
af9103cd-1aeb-49fc-871a-17577c8df370,PO-2505,SUP039,Spices of India,BB-24436,Organic Coriander Whole/Dhania Whole/Coriander Seeds/Kottambari Beeja,1462.0,1415.0,2025-07-29,2025-08-02,2025-08-01,received,5.0,,,
ada857ba-8b70-40ca-a7b0-20311863e2fa,PO-2506,SUP039,Spices of India,BB-4130,Organic - Ragi Flour/Ragi Hittu,801.0,730.0,2025-04-07,2025-04-11,2025-04-10,received,4.0,,,
61148baf-e4f1-4f6a-aaee-9405c24f0c66,PO-2507,SUP039,Spices of India,BB-18581,Organic - Green Peas/Ona Batani,208.0,208.0,2025-05-18,2025-05-22,2025-05-21,received,4.0,,,
0565152c-0aeb-4945-8220-c6762bf3a013,PO-2508,SUP039,Spices of India,BB-3420,Wheat Flour,60.0,60.0,2025-11-18,2025-11-22,2025-11-24,received,4.0,,,
1c3168d0-a9c4-4808-9a15-a475a5c40400,PO-2509,SUP039,Spices of India,BB-21843,Soya Chunks,1071.0,1071.0,2025-01-25,2025-01-29,2025-01-27,received,5.0,,,
92cca08c-fb12-4f67-8993-bcee0e22b79b,PO-2510,SUP042,FarmFresh Pulses,BB-4130,Organic - Ragi Flour/Ragi Hittu,1239.0,1239.0,2025-05-22,2025-05-27,2025-05-30,received,3.0,,,
1cc26e0c-ab88-4876-9546-20c19852251a,PO-2511,SUP042,FarmFresh Pulses,BB-19308,Fish Masala,1242.0,0.0,2025-08-22,2025-08-27,,cancelled,,,,
7337c483-c150-4d57-a668-b791d12bde86,PO-2512,SUP042,FarmFresh Pulses,BB-24804,Masala - Pav Bhaji,1053.0,1053.0,2025-11-25,2025-11-30,2025-11-29,received,4.0,,,
d9213b26-99ec-4e80-83aa-7a573718e028,PO-2513,SUP042,FarmFresh Pulses,BB-9079,Organic - Ponni Raw Rice/Akki,260.0,260.0,2025-04-25,2025-04-30,2025-04-28,received,4.0,,,
d37d9311-7b56-410b-9643-cc7a7ef54a2d,PO-2514,SUP042,FarmFresh Pulses,BB-1846,Organic Ginger Sliced,1410.0,1410.0,2025-07-25,2025-07-30,2025-08-03,received,4.0,,,
616f0f0b-7538-44b5-a9da-14a7fa2d8ebf,PO-2515,SUP042,FarmFresh Pulses,BB-17817,Organic Amaranth Seed,674.0,674.0,2026-01-05,2026-01-10,2026-01-10,received,5.0,,,
93089385-3a34-47d6-a308-0dea856c9f93,PO-2516,SUP042,FarmFresh Pulses,BB-18421,Organic Green Moong Dal/Hesaru Bele - Whole,765.0,765.0,2025-02-16,2025-02-21,2025-02-26,received,4.0,,,
24282541-2c84-468a-bbd0-93ec27bf5a63,PO-2517,SUP042,FarmFresh Pulses,BB-22316,Fields Of Gold Organic Cashew/Godambi nuts,246.0,239.0,2026-06-06,2026-06-11,2026-06-10,received,4.0,,,
4170ca6c-7da1-4150-afc2-7326f1af8794,PO-2518,SUP042,FarmFresh Pulses,BB-3865,Organic - Amla Powder,2004.0,2004.0,2025-09-12,2025-09-17,2025-09-15,received,3.0,,,
f429c274-48bf-472b-8ec7-1e6b841e9bca,PO-2519,SUP042,FarmFresh Pulses,BB-611,Organic - Saffron,153.0,0.0,2025-02-14,2025-02-19,,cancelled,,,,
4bc34fae-da34-4471-8960-bd824995d950,PO-2520,SUP042,FarmFresh Pulses,BB-12384,Sugar/Sakkare - Castor,1769.0,1769.0,2025-06-28,2025-07-03,2025-07-02,received,4.0,,,
7f91e65a-327a-42d9-9047-2c727e13931d,PO-2521,SUP042,FarmFresh Pulses,BB-4760,Ajwa Dates/Kharjura,73.0,73.0,2025-06-16,2025-06-21,2025-06-20,received,4.0,,,
e4cd7ff6-3d18-4c4a-9a23-4989bf0bbd3d,PO-2522,SUP042,FarmFresh Pulses,BB-18921,Moth/Patanga Huruli - Whole,776.0,776.0,2026-02-15,2026-02-20,2026-02-19,received,5.0,,,
c1cf6fa4-20d8-4a71-a640-35e942175952,PO-2523,SUP042,FarmFresh Pulses,BB-19696,Watermelon Seeds/Kallangadi Bija,299.0,299.0,2025-09-10,2025-09-15,2025-09-15,received,5.0,,,
bdbbc879-4745-4abe-ab74-c3cf4bc1819d,PO-2524,SUP042,FarmFresh Pulses,BB-15157,"Vegan Premium Ghee/Tuppa - Palm Oil Free, 100% Natural",138.0,134.0,2026-03-29,2026-04-03,2026-04-02,received,5.0,,,
0f0b25ac-8f5e-4666-830f-06a9b70ca8bd,PO-2525,SUP040,OrganicGrains Co.,BB-18750,Organic - Ajwain/Om Kalu,571.0,571.0,2025-06-27,2025-07-03,2025-07-03,received,4.0,,,
8ea59f2b-05bf-4438-abac-09cbb8631fab,PO-2526,SUP040,OrganicGrains Co.,BB-20548,Chana Sattu Refreshing Drink Powder,751.0,751.0,2025-05-08,2025-05-14,2025-05-15,received,4.0,,,
e1148d2b-0fa3-46c9-94f2-14cc3d382971,PO-2527,SUP040,OrganicGrains Co.,BB-9540,Sprouted - Ragi Flour/Ragi Hittu,875.0,875.0,2026-03-09,2026-03-15,2026-03-16,received,5.0,,,
696aaf2d-9e32-4089-9506-8059a5bd19ca,PO-2528,SUP040,OrganicGrains Co.,BB-22665,Seasoning - All Purpose,622.0,593.0,2025-08-18,2025-08-24,2025-08-23,received,5.0,,,
93882a42-740d-4f5f-99c3-0f3ebe2bbfe0,PO-2529,SUP040,OrganicGrains Co.,BB-1929,Organic - Rice Rawa,709.0,709.0,2025-08-26,2025-09-01,2025-09-03,received,5.0,,,
cb9c1142-d03a-4c3d-b8ef-dc9db02bc233,PO-2530,SUP040,OrganicGrains Co.,BB-4868,Coriander Powder,1820.0,1820.0,2025-08-23,2025-08-29,2025-08-29,received,5.0,,,
2e8a2dde-1822-4d3b-9b65-72669f2823b4,PO-2531,SUP040,OrganicGrains Co.,BB-13799,Cumin - Whole,288.0,288.0,2026-06-14,2026-06-20,2026-06-21,received,3.0,,,
71de2727-c644-47c0-a2f7-7942820dbba7,PO-2532,SUP040,OrganicGrains Co.,BB-4130,Organic - Ragi Flour/Ragi Hittu,1551.0,1551.0,2026-05-04,2026-05-10,2026-05-11,received,5.0,,,
6bb1f82f-c12e-47e0-b68b-24f9bae18f80,PO-2534,SUP040,OrganicGrains Co.,BB-15645,"Organic - Mustard/Sasive/Rai, Small",929.0,929.0,2025-12-11,2025-12-17,2025-12-17,received,5.0,,,
17703ff5-4f51-4b9f-a273-960af2cc12a2,PO-2535,SUP040,OrganicGrains Co.,BB-17913,Masala - Kulambu Chilly,1649.0,1649.0,2025-07-12,2025-07-18,2025-07-23,received,4.0,,,
1e240b7e-61d9-4468-a04f-4ded9ce5d137,PO-2536,SUP040,OrganicGrains Co.,BB-13269,Urad Gota - Whole,92.0,87.0,2025-11-23,2025-11-29,2025-12-01,received,5.0,,,
c1d5b425-0649-4957-b009-9a034a1b89eb,PO-2538,SUP040,OrganicGrains Co.,BB-22452,Pooja Oil,348.0,348.0,2025-12-26,2026-01-01,2026-01-03,received,5.0,,,
c95c6863-e321-4aa3-8d80-2898f6c413ae,PO-2539,SUP040,OrganicGrains Co.,BB-21357,Organic - Barley Flour/Jave Godhi,1033.0,1033.0,2025-01-23,2025-01-29,2025-01-28,received,4.0,,,
1e7aeea9-5ac5-49c3-b946-c23c88941d54,PO-2540,SUP056,GreenHarvest Produce,BB-14155,Knol Khol - Organically Grown,3030.0,3030.0,2025-06-29,2025-07-03,2025-07-03,received,4.0,,,
fb6f2510-2b4a-450a-84c3-14806072e014,PO-2541,SUP056,GreenHarvest Produce,BB-23665,Lemon - Organically Grown,1883.0,1883.0,2025-03-23,2025-03-27,2025-03-26,received,4.0,,,
5029eaf0-d00b-44c2-9983-cdc44cc5d06c,PO-2543,SUP056,GreenHarvest Produce,BB-26363,Beetroot - Julienne,2430.0,2430.0,2026-01-01,2026-01-05,2026-01-03,received,4.0,,,
9dcd0b66-1d88-46ce-8ffa-ae30a078a9da,PO-2544,SUP056,GreenHarvest Produce,BB-9725,Coriander Leaves - Chopped,3812.0,3812.0,2026-04-07,2026-04-11,2026-04-09,received,4.0,,,
c0f0614c-24bd-4e76-b06b-5ab9b8fc36e7,PO-2545,SUP056,GreenHarvest Produce,BB-14884,Apple - Shimla,244.0,0.0,2025-06-26,2025-06-30,,cancelled,,,,
7eb1f4b2-e10f-4e3e-bcc8-f7199d588288,PO-2546,SUP056,GreenHarvest Produce,BB-21048,Snake gourd - Diced,2070.0,2070.0,2025-05-16,2025-05-20,2025-05-24,received,5.0,,,
dd0b62f3-fbe2-4d05-8865-2bddad321e30,PO-2547,SUP056,GreenHarvest Produce,BB-6666,"Beans - Cluster, Organically Grown",3621.0,3621.0,2025-09-27,2025-10-01,2025-10-05,received,5.0,,,
beda4303-a716-46da-baab-d551a532c418,PO-2548,SUP056,GreenHarvest Produce,BB-2382,Beetroot - Diced,2909.0,2909.0,2025-01-26,2025-01-30,2025-01-31,received,4.0,,,
d54b2e6b-ade8-4a69-ad9f-a9d9dbd38795,PO-2549,SUP056,GreenHarvest Produce,BB-18589,Kiwi - Sun Gold,172.0,172.0,2026-06-03,2026-06-07,2026-06-07,received,3.0,,,
792eb475-6fe2-4aca-a7b3-bc4e8a4ca4d0,PO-2550,SUP056,GreenHarvest Produce,BB-16470,Carrot Strips and Beans Strip,1440.0,1440.0,2025-08-03,2025-08-07,2025-08-07,received,5.0,,,
2a6c880a-a4dc-4019-9ec7-bd98aad1a04a,PO-2551,SUP056,GreenHarvest Produce,BB-4262,Thai Ginger,2212.0,2212.0,2025-02-14,2025-02-18,2025-02-16,received,4.0,,,
e770fc2f-e306-46bf-b472-f776c16fb347,PO-2552,SUP056,GreenHarvest Produce,BB-4276,Mushrooms - Button,1251.0,0.0,2026-06-15,2026-06-19,,cancelled,,,,
933fa410-4072-4907-bac5-51a92f1cd981,PO-2553,SUP056,GreenHarvest Produce,BB-10843,Banganapalli Mango,1381.0,1381.0,2026-03-04,2026-03-08,2026-03-07,received,3.0,,,
f10d01dd-6399-4a8f-81da-143383b01dde,PO-2555,SUP054,FreshFarm Veg Market,BB-16470,Carrot Strips and Beans Strip,1663.0,1663.0,2025-04-18,2025-04-23,2025-04-22,received,4.0,,,
03d7277e-3c32-4c2e-b215-71a78158f8a1,PO-2556,SUP054,FreshFarm Veg Market,BB-3183,Coconut - Medium,3138.0,3138.0,2025-03-09,2025-03-14,2025-03-19,received,4.0,,,
eb54d13f-e2ae-4548-bd63-a5012f0367e0,PO-2557,SUP054,FreshFarm Veg Market,BB-6666,"Beans - Cluster, Organically Grown",2737.0,2737.0,2025-07-07,2025-07-12,2025-07-12,received,3.0,,,
72b5215b-7f13-4154-8f9a-2751748c8c23,PO-2558,SUP054,FreshFarm Veg Market,BB-23375,Coccinia - Organically Grown,4642.0,4642.0,2026-06-06,2026-06-11,2026-06-10,received,4.0,,,
07598887-13a5-4745-a4df-e0c7af81f2b9,PO-2559,SUP054,FreshFarm Veg Market,BB-22461,Snake Gourd - Organically Grown,4997.0,4997.0,2025-07-09,2025-07-14,2025-07-14,received,4.0,,,
42185503-7c9d-4c16-b9d3-d176282ad1ec,PO-2560,SUP054,FreshFarm Veg Market,BB-12664,Apricots,483.0,483.0,2026-03-08,2026-03-13,2026-03-12,received,5.0,,,
2b70eaac-9d82-4d99-b111-971c8a287a8a,PO-2562,SUP054,FreshFarm Veg Market,BB-19221,Lettuce - Green,1833.0,1833.0,2025-03-10,2025-03-15,2025-03-19,received,4.0,,,
2a7b0f8e-2ac2-449f-961c-817b4ee0772a,PO-2563,SUP054,FreshFarm Veg Market,BB-13843,Coccinia - Julienne,3041.0,3041.0,2026-03-23,2026-03-28,2026-03-27,received,5.0,,,
